,Maior65Anos,Conjuge,Dependentes,MesesDeContrato,TelefoneFixo,VariasLinhasTelefonicas,ServicoDeInternet,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,TipoDeContrato,PagamentoOnline,FormaDePagamento,ContaMensal,Churn
6158,0,Nao,Nao,2,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequeDigital,19.65,Nao
6159,0,Nao,Sim,2,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,DebitoEmConta,20.5,Nao
6160,0,Nao,Nao,36,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,CartaoDeCredito,89.65,Nao
6161,0,Nao,Nao,7,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,74.35,Nao
6162,1,Sim,Nao,60,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,49.45,Nao
6163,0,Sim,Nao,19,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,89.1,Nao
6164,1,Sim,Nao,45,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Sim,DoisAnos,Nao,CartaoDeCredito,75.15,Nao
6165,1,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,70.65,Nao
6166,0,Sim,Sim,31,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,104.2,Sim
6167,0,Sim,Sim,47,Sim,Nao,FibraOptica,Sim,Nao,Sim,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,90.05,Nao
6168,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,79.25,Sim
6169,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,44.9,Sim
6170,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,19.4,Nao
6171,1,Sim,Sim,59,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,88.75,Nao
6172,0,Sim,Nao,10,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,70.1,Sim
6173,1,Nao,Nao,35,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,CartaoDeCredito,91.0,Nao
6174,0,Nao,Nao,4,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,29.65,Sim
6175,0,Sim,Sim,32,Sim,Nao,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,UmAno,Sim,ChequeDigital,90.8,Nao
6176,0,Nao,Nao,43,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,77.85,Sim
6177,0,Nao,Nao,4,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,54.3,Sim
6178,1,Sim,Nao,54,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,18.95,Nao
6179,1,Nao,Nao,11,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,95.15,Sim
6180,1,Nao,Nao,66,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Sim,Sim,DoisAnos,Sim,DebitoEmConta,102.4,Nao
6181,0,Sim,Sim,61,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,99.9,Nao
6182,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,88.7,Nao
6183,0,Sim,Sim,44,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,ChequeDigital,54.3,Nao
6184,0,Nao,Nao,41,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,55.7,Nao
6185,0,Sim,Nao,50,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,103.95,Nao
6186,0,Sim,Nao,47,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,CartaoDeCredito,110.85,Sim
6187,0,Sim,Sim,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,20.15,Nao
6188,0,Nao,Nao,18,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.05,Nao
6189,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,91.95,Nao
6190,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,80.5,Sim
6191,1,Nao,Nao,42,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,55.65,Nao
6192,1,Nao,Nao,18,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.7,Nao
6193,0,Nao,Sim,13,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,CartaoDeCredito,104.15,Nao
6194,0,Sim,Sim,68,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,DebitoEmConta,83.65,Nao
6195,0,Nao,Nao,4,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,72.2,Sim
6196,0,Nao,Nao,69,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,110.05,Nao
6197,0,Nao,Nao,17,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Nao,ChequePapel,51.5,Sim
6198,0,Sim,Sim,25,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,25.5,Nao
6199,1,Nao,Nao,43,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequePapel,89.55,Sim
6200,0,Sim,Sim,59,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.5,Nao
6201,1,Nao,Nao,5,Sim,Nao,FibraOptica,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,80.7,Nao
6202,0,Sim,Sim,21,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Nao,UmAno,Nao,ChequePapel,77.5,Sim
6203,0,Sim,Sim,69,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Nao,UmAno,Sim,CartaoDeCredito,105.1,Nao
6204,0,Nao,Nao,13,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,25.15,Nao
6205,0,Sim,Nao,42,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Nao,Mensalmente,Sim,DebitoEmConta,95.25,Sim
6206,0,Sim,Nao,52,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,95.65,Nao
6207,1,Nao,Nao,46,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,85.0,Sim
6208,0,Sim,Nao,61,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Sim,DebitoEmConta,80.8,Nao
6209,0,Nao,Nao,29,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,UmAno,Sim,ChequePapel,24.85,Nao
6210,0,Nao,Sim,25,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,CartaoDeCredito,54.75,Nao
6211,0,Sim,Sim,5,Sim,Nao,FibraOptica,Nao,Nao,Nao,Sim,Sim,Nao,Mensalmente,Sim,ChequeDigital,85.75,Sim
6212,0,Nao,Nao,15,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Nao,ChequeDigital,50.75,Nao
6213,0,Sim,Sim,19,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,20.15,Nao
6214,0,Nao,Nao,44,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,20.05,Nao
6215,1,Nao,Nao,6,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,98.25,Sim
6216,0,Sim,Sim,58,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,DoisAnos,Nao,CartaoDeCredito,71.6,Nao
6217,0,Sim,Sim,62,Sim,Nao,FibraOptica,Sim,Sim,Nao,Nao,Nao,Nao,UmAno,Sim,CartaoDeCredito,81.45,Nao
6218,0,Sim,Sim,70,Nao,SemServicoTelefonico,DSL,Nao,Sim,Sim,Sim,Sim,Sim,UmAno,Sim,DebitoEmConta,58.4,Nao
6219,1,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,25.7,Sim
6220,0,Sim,Sim,10,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Nao,CartaoDeCredito,53.7,Nao
6221,0,Nao,Nao,26,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,DebitoEmConta,19.6,Nao
6222,0,Nao,Nao,66,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Nao,CartaoDeCredito,89.4,Nao
6223,0,Sim,Sim,7,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,69.0,Sim
6224,0,Sim,Sim,51,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Nao,Nao,UmAno,Nao,DebitoEmConta,84.2,Nao
6225,0,Sim,Sim,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Nao,DoisAnos,Sim,CartaoDeCredito,106.1,Nao
6226,0,Nao,Nao,65,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,25.75,Nao
6227,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,46.05,Sim
6228,0,Nao,Sim,70,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Nao,UmAno,Nao,DebitoEmConta,64.95,Nao
6229,0,Sim,Nao,72,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,85.45,Nao
6230,0,Sim,Sim,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.05,Nao
6231,1,Sim,Nao,1,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,76.4,Sim
6232,0,Nao,Nao,5,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,100.5,Sim
6233,0,Nao,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.7,Nao
6234,0,Nao,Nao,58,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,CartaoDeCredito,25.3,Nao
6235,1,Sim,Sim,22,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,ChequePapel,40.05,Sim
6236,1,Sim,Nao,33,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,100.6,Nao
6237,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,69.95,Sim
6238,1,Sim,Nao,54,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,74.0,Nao
6239,0,Sim,Nao,72,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,DoisAnos,Sim,ChequeDigital,99.4,Nao
6240,0,Nao,Sim,1,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,93.3,Sim
6241,0,Nao,Nao,3,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,49.15,Sim
6242,0,Sim,Sim,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Nao,CartaoDeCredito,107.45,Nao
6243,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,83.6,Nao
6244,1,Sim,Nao,54,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,99.05,Nao
6245,0,Sim,Nao,59,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Sim,Sim,UmAno,Sim,ChequeDigital,80.1,Nao
6246,0,Nao,Nao,54,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Sim,Nao,DoisAnos,Sim,DebitoEmConta,65.3,Nao
6247,0,Nao,Nao,60,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Nao,DoisAnos,Sim,ChequeDigital,89.55,Nao
6248,0,Sim,Nao,60,Nao,SemServicoTelefonico,DSL,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,60.8,Nao
6249,0,Nao,Nao,3,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,74.5,Nao
6250,0,Sim,Nao,69,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Sim,Sim,DoisAnos,Nao,DebitoEmConta,99.15,Nao
6251,0,Sim,Sim,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequeDigital,19.25,Nao
6252,0,Sim,Sim,50,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,39.45,Nao
6253,0,Nao,Nao,56,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,44.85,Nao
6254,0,Sim,Nao,60,Sim,Nao,FibraOptica,Sim,Nao,Nao,Sim,Sim,Sim,DoisAnos,Sim,ChequeDigital,97.2,Nao
6255,1,Sim,Nao,69,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,ChequePapel,110.55,Nao
6256,0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,ChequePapel,35.05,Sim
6257,1,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,73.0,Sim
6258,0,Sim,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,19.9,Nao
6259,0,Sim,Sim,60,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Sim,Sim,DoisAnos,Nao,DebitoEmConta,76.95,Nao
6260,0,Nao,Nao,13,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Nao,Nao,DoisAnos,Nao,ChequePapel,35.4,Nao
6261,0,Sim,Sim,62,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,20.45,Nao
6262,0,Nao,Nao,45,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,UmAno,Nao,DebitoEmConta,96.75,Nao
6263,0,Nao,Nao,25,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Sim,Sim,UmAno,Nao,ChequeDigital,54.2,Nao
6264,0,Nao,Nao,44,Sim,Nao,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,DoisAnos,Nao,DebitoEmConta,100.1,Nao
6265,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,45.25,Nao
6266,1,Nao,Nao,33,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,83.85,Sim
6267,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,70.1,Sim
6268,0,Nao,Nao,22,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,DebitoEmConta,20.85,Nao
6269,0,Nao,Nao,35,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensalmente,Sim,ChequePapel,33.45,Nao
6270,0,Sim,Sim,29,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,20.2,Nao
6271,1,Sim,Nao,27,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Nao,Nao,UmAno,Sim,ChequeDigital,85.9,Nao
6272,0,Nao,Sim,54,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Nao,Nao,UmAno,Sim,ChequeDigital,61.0,Nao
6273,1,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,70.65,Sim
6274,0,Nao,Nao,57,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,UmAno,Sim,ChequeDigital,86.9,Nao
6275,0,Nao,Nao,62,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,DoisAnos,Nao,DebitoEmConta,69.4,Nao
6276,0,Sim,Sim,15,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,20.35,Nao
6277,0,Nao,Nao,2,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.35,Sim
6278,0,Sim,Nao,70,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,104.3,Nao
6279,0,Sim,Sim,21,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,44.95,Nao
6280,0,Nao,Sim,23,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Nao,UmAno,Sim,ChequeDigital,49.45,Nao
6281,0,Nao,Nao,6,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,20.6,Nao
6282,0,Sim,Sim,4,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.55,Nao
6283,0,Nao,Nao,3,Sim,Nao,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,99.0,Sim
6284,0,Nao,Nao,23,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,93.5,Nao
6285,0,Nao,Nao,26,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Sim,Sim,Sim,UmAno,Nao,CartaoDeCredito,54.55,Nao
6286,0,Nao,Sim,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.05,Nao
6287,0,Nao,Nao,26,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,83.95,Sim
6288,0,Nao,Nao,2,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,79.45,Nao
6289,0,Nao,Nao,67,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,116.2,Sim
6290,0,Sim,Nao,71,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,DoisAnos,Sim,DebitoEmConta,93.7,Sim
6291,0,Nao,Nao,59,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,UmAno,Nao,CartaoDeCredito,79.85,Nao
6292,0,Sim,Sim,39,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Nao,ChequeDigital,100.0,Nao
6293,0,Nao,Sim,21,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.6,Nao
6294,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.7,Sim
6295,0,Sim,Sim,48,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,20.2,Nao
6296,1,Sim,Nao,31,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Nao,Nao,Sim,UmAno,Sim,CartaoDeCredito,50.4,Nao
6297,0,Sim,Sim,64,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,UmAno,Nao,ChequeDigital,113.35,Nao
6298,0,Sim,Sim,46,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,80.0,Nao
6299,0,Nao,Nao,52,Sim,Sim,DSL,Nao,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,80.95,Nao
6300,0,Sim,Sim,67,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,24.9,Nao
6301,1,Nao,Nao,67,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,54.9,Nao
6302,0,Nao,Nao,5,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,75.55,Sim
6303,0,Sim,Nao,71,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,ChequeDigital,109.25,Nao
6304,0,Nao,Nao,9,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,DebitoEmConta,77.65,Sim
6305,1,Nao,Nao,26,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,95.0,Sim
6306,0,Nao,Nao,71,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,UmAno,Sim,DebitoEmConta,116.3,Nao
6307,0,Nao,Nao,32,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,DebitoEmConta,19.9,Nao
6308,0,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,70.35,Nao
6309,0,Sim,Nao,71,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,25.6,Nao
6310,0,Nao,Nao,60,Nao,SemServicoTelefonico,DSL,Sim,Nao,Sim,Nao,Nao,Sim,UmAno,Sim,ChequeDigital,44.45,Nao
6311,1,Nao,Nao,55,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,100.15,Nao
6312,0,Nao,Nao,54,Sim,Nao,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,UmAno,Sim,CartaoDeCredito,105.4,Sim
6313,0,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,95.85,Sim
